id,text,label,image_url,image_id
147,сфотографировал вечером,0,https://drive.google.com/uc?id=1F-CXnNPYBnia_a6EM6rHywjMhjQgqslz,147.png
148,"выкупили три упаковки , а поттера нашли с первого раза emoji_4",0,https://drive.google.com/uc?id=1jyFSifJfvdowV85qhZhEexPwmVUxzRds,148.jpg
149,показываю вам вареник,0,https://drive.google.com/uc?id=1OLpoF0SLGB1mhYNmOJ9NvtYuoOZLL98x,149.jpg
150,"пока подумала о том что бы выложить свои цветы в тви , они уже завяли emoji_4",0,https://drive.google.com/uc?id=1bXV8GzJ_r8Nv0rXyRrHmZDB6COCDa7X5,150.jpg
151,встречайте новую стрижку бубочки,0,https://drive.google.com/uc?id=11d1rBIfLMvS0Fsapz9j4l319nqzwF0no,151.jpg
152,парни в куртках emoji_42,0,https://drive.google.com/uc?id=1AJjGFqBmWFbCYIoYS3f0V8xCX9mQbBHw,152.png
153,дыхание утра в лесной зоне ямала - это потрясающее зрелище природы .,0,https://drive.google.com/uc?id=1f9CaWjAVWC3zUpe2EvNlhWALgOE0Zzfn,153.jpg
154,"добро пожаловать в олонец , один из самых красивых городов республики карелия !",0,https://drive.google.com/uc?id=1DBHTfDnvo5LFCuOrTbuecfDCwjtlgtk-,154.jpg
155,"подарите себе мгновение покоя и вдохновения , наслаждаясь закатом с ромашками . emoji_43 emoji_44 emoji_30",0,https://drive.google.com/uc?id=1A_DVneB6KfmMQWEZTb_O1NQEoOrkOe38,155.jpg
156,отмечали хэллоуин emoji_45 emoji_46 emoji_47,0,https://drive.google.com/uc?id=1pNDwknFTOsHt4AWjfa2HJXqXWHObHpyr,156.jpg
157,"новогодний стол 2024 , в моем исполнении emoji_48 emoji_48 emoji_48",0,https://drive.google.com/uc?id=1iW3xr2QLqikYj_Fss_Dm6H5Grmkduq1E,157.jpg
158,"здесь вас ждут красивые горы , чистые реки и величественные леса .",0,https://drive.google.com/uc?id=11yxZWf7mUCgTKqm82o5b_r3wxnFXKM5b,158.jpg
159,советское мороженое . вкус детства и имперского величия emoji_49,0,https://drive.google.com/uc?id=12bSMkeYR63rhONDyPrVUE4YEl3YjHD-e,159.jpg
160,оказывается усы могут выглядеть привлекательно ) ) ),0,https://drive.google.com/uc?id=1iLm8DED7fkt61vzVl9x0oLQMLLRn5z2p,160.jpg
161,"ммм ща как залетит это сочное , мощное , домашнее мясо в желудок .",0,https://drive.google.com/uc?id=1nR2UoQpy8oWMZTnzPm-FtR3B39ssoVJ5,161.jpg
162,я поймал форель ! ! ! первый раз !,0,https://drive.google.com/uc?id=1dGo18xAplzCKB3qjnSIb3YkHue7DWd5a,162.jpg
163,"мама знакомой в австралии собирает коллекцию из того , что обнаружила у себя в доме",0,https://drive.google.com/uc?id=1iLsFHXFL_mc3CScZcbN87lftXZ0NLaVS,163.jpg
164,я сломал наушник . но смекалка ещё работает,0,https://drive.google.com/uc?id=1dTlk4Dt7c5DNSnNkGNpn4pxQxPu6etAh,164.jpg
165,мясо очень мягкое получилось,0,https://drive.google.com/uc?id=1OnUG8bn3SVqkWmjLMftkI5iSkAQX3ZlF,165.jpg
166,понедельник начался сладко ),0,https://drive.google.com/uc?id=1pN21N16GlEaAwzQRkATDjR1_0JEPV7F5,166.jpg
167,living this life today живи сейчас # спорт # жизнь # боль # счастье # мотивация # олейник # здоровье # health # motivation # training,0,https://drive.google.com/uc?id=1DOfQ7kSeVTdezr8nRc9fmiu9lRJPddNg,167.jpg
168,когда отдыхаешь между подходами emoji_4 как вы отдыхаете ? что делаете ? # спорт # зал # gym,0,https://drive.google.com/uc?id=1fy9zhVVamhwvxx73-mwx8YrArBdZNKYb,168.jpg
169,"девчонки , сфоткала своего парня emoji_50 такой милый в очках и жилетке emoji_34 emoji_51 не завидуйте ) ) # счастье # мойпарень # красавчик # втюриласьвнёрда",0,https://drive.google.com/uc?id=15vh1raApCKO76WR0HNGAknoGxXT_EhOT,169.jpg
170,# март # лучшеефото дочь с одной из питомец приюта # счастье,0,https://drive.google.com/uc?id=1y4FZljIclGdFXCSITllIZ6OYKnLuhoZy,170.jpg
171,просто жить try sometimes just to live as a person ( and not exclusively to fulfill the roles and responsibilities assumed by public and official ) # sport # life # oleynik # mma # ufc # bjj # спорт # мма # олейник # жизнь,0,https://drive.google.com/uc?id=1MzACFYXm3yc_z2buqImHX7BzXT5vDWZC,171.jpg
172,"интересные факты emoji_52 чек-лист того , что должно быть , чтоб концерт macan'a состоялся . случайно узнали журналисты",0,https://drive.google.com/uc?id=1qIu_pLZExeRompcAcDIAFj-i-2Z_fY19,172.jpg
173,"# жизнь человека , каждая ее секунда , является невероятной ценностью . не тратьте ее бесполезно ! # шрипракашджи",0,https://drive.google.com/uc?id=16jME35m_l4zpirXpHsXHD1I09uMLZMbO,173.jpg
174,"доброе утро ! emoji_38 emoji_38 emoji_38 есть только два дня в году , когда можно ничего не делать . один называется вчера , другой — завтра . это значит , что сегодня — лучший день , чтобы любить , верить и прежде всего — жить . © # дни # сегодня # жизнь",0,https://drive.google.com/uc?id=1PAbE1Y-ahf9GrQSBn1WfwmMoDMgPqor5,174.jpg
175,наша вторая осень втроём emoji_31 emoji_53 emoji_54 emoji_38 emoji_38 emoji_38 # тёплыйоктябрь # семья,0,https://drive.google.com/uc?id=1YofZysgOeAzjhMf8KhWP1Q5TNG-l7QiD,175.jpg
176,внезапно подняла глаза # счастье в мелочах emoji_30,0,https://drive.google.com/uc?id=1cR4AtIbfdDWQvmdrTccHdOwDxtUadAo7,176.jpg
177,вот и 12 - й раз приехал <пользователь> в калининград и конечно же я с <пользователь> его встречаем # обнимашки emoji_50 # друзья # долгожданнаявстреча,0,https://drive.google.com/uc?id=1ewn60y4Atasqqt1PBd753o20fxE5utdX,177.jpg
178,стоим с моими друзьями в питере у зимнего дворца # друзья # buildjakapan # friend # выпускной,0,https://drive.google.com/uc?id=11_Ye8l_cTv5SsVc-7saAcp7lue9k3XCD,178.jpg
179,эти туристы уже отдохнули у нас поздней осенью ! начинается календарная зима . но поездка в абхазию компанией хороша в любое время года ! всё про зимний отдых в абхазии на сайте,0,https://drive.google.com/uc?id=1U1lplcCttc-QTpPTIDx1WSWqlwh3cJ7u,179.jpg
180,emoji_55 emoji_55 emoji_55 . у ди и нашего пирожка все без изменений :) трудятся вместе emoji_54 . творческий союз emoji_56 emoji_49 # семья # рисовать # кот,0,https://drive.google.com/uc?id=18sxKsyGlM5r19MqVYQERIaXCOuygYUHu,180.jpg
181,international delight и warner bros выпустили сливки для кофе в стиле « друзей » # сливки # друзья # кофе,0,https://drive.google.com/uc?id=19yHHnGXgsKZTlWM1WZ_IZeoLnhyHvc3r,181.jpg
182,я спел дуэт с шаманом . не ищите на всех цифровых площадках . когда это ещё не было трендом ! # шаман # shaman # родные # дуэт # песня звездочёта # фактор # фактора # пугачева # шоу,0,https://drive.google.com/uc?id=1F70fFQozYrn-I4nhNTQT51RQPNGL0Wdk,182.jpg
183,"картаполов рассказал , как надо организовать связь в островной зоне херсонского направления без гаджетов",0,https://drive.google.com/uc?id=1ZVEmtfrFxbkK6DWAsGRV6-JkGBqIkXxn,183.jpg
184,"16 сентября 1945 года в баку родился евгений ваганович петросян ( петросянц ) . помимо работы на эстраде евгений петросян является автором восьми книг , включающих репертуар за все годы его выступлений . # петросян # россия # история # календарь # деньрождения",0,https://drive.google.com/uc?id=1WOrMWFEYMXTiAmOLnhitcxmnXy8SoViA,184.jpg
185,"ее путь к признанию был тернист . поначалу актриса искала себя в комедии , а потом пыталась получить более серьезные роли . # реальнаяжизнь # звезды",0,https://drive.google.com/uc?id=1iUOIsRXS0VDJGUR1o8ZpMxTwzbg61pfi,185.jpg
186,"наш с юлей большой разговор с юлией навальной . выйдет на "" дожде "" в среду . не пропустите .",0,https://drive.google.com/uc?id=1mYhb0yzNI2vLylz5OF0Iid8-1Pr9TYui,186.jpg
187,"бывает так , что чья-то вершина - это только маленькая ступенька у другого",0,https://drive.google.com/uc?id=18VklJqpmDYywZSnqRlyX9hjb1OSGz8Gd,187.jpg
188,мама с собакой гуляла,0,https://drive.google.com/uc?id=1xJtY5FcFEV3CYl1xg8fk9CcHPEpUT0Z_,188.jpg
189,сегодня кнопку нажимал # москва # нескучник # белка # город,0,https://drive.google.com/uc?id=1EsWMcT_Les_lPx_icmzfTMQerYxav4l5,189.png
190,в алматы сносят двухэтажное здание # алматы # снос # здания # иск,0,https://drive.google.com/uc?id=1EsWMcT_Les_lPx_icmzfTMQerYxav4l5,190.png
191,город-герой херсон отмечает 245 - летие . поздравляем жителей города с праздником ! # город # херсон # герой # деньгорода # суворов,0,https://drive.google.com/uc?id=1C_SKFF8smTskTQxhFAu5NHlksmKMq9MH,191.jpg
192,"провёл приём жителей прикамья в рамках недели приёмов граждан старшего поколения по социальным вопросам . пенсии для работающих пенсионеров должны быть проиндексированы . обсуждали проблемы обманутых дольщиков , поддержки предприятий , а также организации приёма у прокурора края .",0,https://drive.google.com/uc?id=1QNHamkkaaQxFLDSsf1-sLV4XF6HgkhrV,192.jpg
193,"это барда , на юге пермского края . 25 тысяч жителей - татары , башкиры , русские . здесь - нефть , газ , грибы , лес , заготовка дров , сельское хозяйство . встретился с избирателями . в селе березники открыли новую газовую станцию на 255 домов . важный день - газ пошел !",0,https://drive.google.com/uc?id=106r2wj0ycpMxJoYvTzUMsTbruIvXu9MG,193.jpg
194,чувствуете вайб ?,0,https://drive.google.com/uc?id=1IH27K5J-D7rA6BVkLJj8k5YtFAuuOsdu,194.jpg
195,стив джобс лук,0,https://drive.google.com/uc?id=1SEmsxIZL-HffZhHMGHG_K62LhFrcBCwc,195.jpg
196,на мосту очень много людей,0,https://drive.google.com/uc?id=1p2x5uZJVQY7DteyQLIBMDLCNGj9HSAqM,196.jpg
197,вход в метро красные ворота,0,https://drive.google.com/uc?id=1jqErl8Ry5knixaqxgiV7JeBhhHQ_i1fB,197.jpg
198,"сегодня дмитрий гудков провел один из лучших за последнее время разговоров об экономике современной россии . спасибо владислав иноземцев екатерина шульман сергей лагодинский алексашенко . спасибо , я что-то понял .",0,https://drive.google.com/uc?id=1SfCVVBZa4ITCIxMoxyoSiEU_YPzIa5Sm,198.jpg
199,"emoji_57 жизнь - это не гонка , а путешествие , в котором важно наслаждаться каждым моментом . # простота # жизнь # вдохновение",0,https://drive.google.com/uc?id=1JDjs5gzZJwBTILGOsuCc07rXaAX7LPyA,199.jpg
200,"жизнь - это не вчера и не завтра , это сегодня . надо учиться получать удовольствие от нее сейчас , иначе за вас его получит кто-нибудь другой . # велосипед",0,https://drive.google.com/uc?id=1UGaBzFpuHUt5U9p81QyzDtUiEUmVarDT,200.jpg
201,"не хорошая и не плохая , я добрая в злую полосочку # сарказм # интересное",1,https://drive.google.com/uc?id=1FakFb5Fl8nQUzHpqbg8is6WlMjTZ1WHX,201.jpg
202,"emoji_56 ха ! .. не верьте слухам , я ещё хуже ... # сарказм # простоя # отпуск # вотрыве",1,https://drive.google.com/uc?id=1oGIvbLFhSWhCWVJZh7PC8bpygp828QEq,202.jpg
203,"россия опубликовала изображение российского супероружия , которое , как ожидается , будет использовано на украине в следующий раз . # сарказм",1,https://drive.google.com/uc?id=1wTpTg4wENtkmaD-ThZre5mtMZRXcFok4,203.jpg
204,"# сарказм <пользователь> во владимире точно знают , где выход",1,https://drive.google.com/uc?id=11P3yiHd-fznRqEuzQ1D_0V4ZSRAxk5s1,204.jpg
205,"хотя они кажутся милыми и не опасными , но на самом деле очень шумные , довольно агрессивные , а их содержание требует высоких затрат . а слева - кенгуру , о них я знаю мало . # шутка # юмор # смех # прикол # правда # сарказм",1,https://drive.google.com/uc?id=1qObCcAdXVMVuvh_f5eEJQtS1j3SFAOxF,205.jpg
206,"ребят , помогите , пожалуйста ! не знаю , что делать . ротвейлерам уже пятый месяц , а они всё не растут . # сарказм # пятница # сатира emoji_2",1,https://drive.google.com/uc?id=1s0gl5zIlAnFI9qbpqPLtdimsrUcR0Iq-,206.jpg
207,мы обалдено подготовились к празднику ) ) ) # сарказм,1,https://drive.google.com/uc?id=1_zd42h7Go0v0TtX4oWS2iwRJvwf_G9PV,207.jpg
208,у моего друга дальтоника сегодня день рождения . порадую его этой оливково - тёмно синей фоткой . # сарказм # гендерпати # юмор,1,https://drive.google.com/uc?id=1uZdmshLT04UMII3fe6sf9c-h4sm7In6j,208.jpg
209,"самодостаточная женщина - это женщина , которая сама себе мочалкой спинку достает . # сарказм",1,https://drive.google.com/uc?id=1muGgV3dLpKzPsok52EpDuM5MJN9wYI30,209.jpg
210,"приложения сбербанка несут вашим детям разумное , доброе , вечное . # сарказм",1,https://drive.google.com/uc?id=16lGJDfRiipwiZLH0JsBo3WKj1qzwmDuW,210.jpg
211,"наконец-то нормальное уральское лето , свинцовое небо , люди в плащах и куртках , а то устроили тут грецию какую-то ! # сарказм",1,https://drive.google.com/uc?id=1A4aPAHJwRV77lhcO6oABbl7VVbSXW4K8,211.jpg
212,тоже люблю пропустить пару коктейлей после драки с медведем,1,https://drive.google.com/uc?id=1aHoAQs06_nWW0a3aG1omNvLVjTtb6vM2,212.jpg
213,модернизация # юмор # сарказм,1,https://drive.google.com/uc?id=190_IG5Lz5taI_tCvsp9pRDDsrvlMTW3X,213.jpg
214,"жизнь грустная , зато зарплата смешная",1,https://drive.google.com/uc?id=1T0Y22YDno3DOZo4Klxrwg_AwkIGPIpXN,214.jpg
215,emoji_58 emoji_32 елена блиновская открыла новый бизнес в подмосковье # приколы # сарказм,1,https://drive.google.com/uc?id=1MZG4cOW4rUSCsToFpmqNLGOq2lzE_zKY,215.jpg
216,# приколы # сарказм главная достопримечательность самары ) ),1,https://drive.google.com/uc?id=1vsucBdtyRvMX-PvA9_JCo1N_ZRhg4ptS,216.jpg
217,"единственные маски , которые мне помогают :",1,https://drive.google.com/uc?id=1BMnDgZvJQQDWt3qv029G32fLUFqqtsmX,217.jpg
218,"хочу , чтобы меня любили так , как эта лошадь любит брокколи",1,https://drive.google.com/uc?id=15F0xQ47tNfXhh7UFVNZfbY6TOToSI8OH,218.jpg
219,реакция новосибирца на туристический налог,1,https://drive.google.com/uc?id=1yDnUSPjKPpw5faeteoHTAuSor7tuv66z,219.jpg
220,"скоро ёлку поставят . игрушки , дождик , подарки там всякие ... помогать буду ...",1,https://drive.google.com/uc?id=1QrhGZ9_nlWVs70_9PQsBSVAMGF-FVY_Y,220.jpg
221,emoji_59 emoji_59 emoji_59 спокойной ночи emoji_60 emoji_61 emoji_62,1,https://drive.google.com/uc?id=14-ucd_O-GkortDA7YclmgyxiMaubUfcd,221.jpg
222,"отличные ( нет ) остановки , администрация волгограда , и от непогоды укрывают , и присесть всегда можно # сарказм # волгоград # остановки # некрасиво # грязь",1,https://drive.google.com/uc?id=1svtwK_Z0ElFFcAd7Djbmo7CuvFG_dwyU,222.jpg
223,все шутят про яйца ! ну тогда держите фото современного пабло эскобара ),1,https://drive.google.com/uc?id=1hOBZJCa14iYbkH_fErYY8z7vvGB7SS7D,223.jpg
224,"думаю , что это я сегодня такая красивая ? а потом вспоминаю ! точно ! сегодня же день обезьян emoji_2 # сарказм # стёб # ирония",1,https://drive.google.com/uc?id=178AZoiwPqcTq68PQ_5R7zOJZnWNG7tZf,224.jpg
225,"как в самаре , право . даже не верится , что это в уфе находится . мы , стало быть , не хуже .",1,https://drive.google.com/uc?id=1eZv8XYhYmRg0YD44aSO1JFOgc0df5By4,225.jpg
226,"ура ! ! спасибо друзья , что вы у меня есть ! мне с вами повезло , а вот вам со мной хз , я тот ещё подарочек судьбоносный .",1,https://drive.google.com/uc?id=1487Muu7zbTofHKVNgmhzYVZfWN-kBOBN,226.jpg
227,в общем и в целом . все рекомендации и общие чаты заполнены поздравлениями . на улице хорошая погода и это самое время отмечать .,1,https://drive.google.com/uc?id=1SLJaoY9aJl60Z8ZuniDiRmI0K4OKQ60O,227.jpg
228,"я стала фанаткой фитнеса , потому что зал помимо накачки мышц и улучшения внешнего вида даёт великолепную разрядку . ну , это когда тебе очень хочется кого-нибудь убить , но нельзя ! мы ведь культурные люди !",1,https://drive.google.com/uc?id=16UKZdbY4U4GLyOs7Tp6hPvskG40O52kZ,228.jpg
229,"# достижение2023 - снять кабинет и начать в нём работать , почти сразу с нормальным доходом . вау , кому-то 31 год , и какие достижения !",1,https://drive.google.com/uc?id=1BGI8_ops-pXcrEG8avwZE1LSpU48quMZ,229.jpg
230,"во-первых , когда мать и сын одного возраста – это вау , шедевр . # сарказм . во-вторых , когда актриса не может вовремя спеть .",1,https://drive.google.com/uc?id=1W0ewrNLwxQfTfVHmo3wXbN0SOkk9CR3x,230.jpg
231,"интересная история ... # сарказм то есть мои фото плохи для того , чтобы размещать кое-где . но они достаточно хороши для вдохновения !",1,https://drive.google.com/uc?id=1Z3ImP96FK8nyV4NibW1s7DmgXcbj3LFi,231.jpg
232,"старшая порадовала оценками , переходящими в новый год и законченными работами в художке ! emoji_63 младших приходится любить просто так ! emoji_53 emoji_35 # сарказм",1,https://drive.google.com/uc?id=1gbl8950B-ck0R9bRZSWTGzmcdQkbfzeL,232.jpg
233,"актep в пpeддвepии рoждecтвa пoдapил бeздoмным вeтepaнaм жильe . критиканты наверное считают , что на улице им было значительно лучше . а тут крыша над головой , кровать , тепло . да как он посмел так поступить , прям заиздевался над беднягами # сарказм",1,https://drive.google.com/uc?id=1M3U94ibD4UrazJszuqrU-xBAATtv39Yk,233.jpg
234,"все мы знаем , что скоро нас ждут , зааамечательные взрывательные дни и ночи .",1,https://drive.google.com/uc?id=1FLwfkRVRUi3zc0I9scvLM-U5VZcWlh8Q,234.jpg
235,в россии же ковида — нет ! везите к нам чм и олимпиаду . можно и хоккейную лигу захватить emoji_64 emoji_65,1,https://drive.google.com/uc?id=1DODkCyI_m3MghVjyM_EK1pIegBKlalCj,235.jpg
236,"известное предновогоднее фото - в гулаге , если младенцев не съедали сразу , между пытками им приходилось кататься на катке в чем придется , без лыжных комбинезонов от кутюр ...",1,https://drive.google.com/uc?id=1huF-XfdsujJOeV5yOUX2ec0JOvqVH36D,236.jpg
237,"спойлер : осторожно , крайне депрессивное место для самоубийц # сарказм",1,https://drive.google.com/uc?id=1bqpxMXoqto8JecRar4NQzrpGKegZA51a,237.jpg
238,"всех с новым годом 2022 по пермски и по краснодарски . люблю всех своих родных , знакомых , коллег и друзей и не друзей ) их нет # сарказм ! ! !",1,https://drive.google.com/uc?id=1zXR-c_enf5IT8iwPOs9Y4CYr3IR6lSqo,238.jpg
239,"# новыйгод2022 итоги конечно же утешительные . я по-прежнему грандиозно крут # сарказм ( я хуже всех ) . 1 . я могу сидеть на стуле и делать вид , что думаю .",1,https://drive.google.com/uc?id=1HqR3SLF9wSOsEVUrzuZ3WJPzOkf_qiye,239.jpg
240,"психологически здоровая женщина выберет одиночество . другие предпочтут мужчину , пусть такого , лишь бы не быть одной . да он ведь и не всегда плохой ! пока не орёт , не замахивается , не обкладывает запретами , не оскорбляет с ним очень даже хорошо # сарказм",1,https://drive.google.com/uc?id=1Ikac16WaSlX7uhAaW-eyNOWIaBhjl3wc,240.jpg
241,"это я так радуюсь , когда бронируются даты на год … а еще больше , когда падает предоплата … # сарказм",1,https://drive.google.com/uc?id=1CGfDEELDOAGRc7XksbuiqMPYo-tYdfjN,241.jpg
242,"особенный сорт пятачкового ликёра , у него яркий летний вкус , сладкий , с тонкой горчинкой свекольной ботвы и обескураживающей тыквенной свежестью . при правильном подходе этот напиток вполне может стать вашим любимцем .",1,https://drive.google.com/uc?id=1s2SuG1ZeRafWDPbuSTOeGzH8ZB4LowQL,242.jpg
243,"новый подопечный emoji_66 давно мечтала , да ещё и лишай , прям мечта , давно в лишаях не ходила , с прошлого лета , спасибо вам добрые люди , что снабжаете нас , злых , таких плохих зооволонтеров братьями нашими меньшими , прям низкий вам поклон ! ! ! дай бог вам жизни как у нас ! !",1,https://drive.google.com/uc?id=1OWVjtOS7kFbxT8uZjlMERLXtmXBog6ha,243.jpg
244,"как я люблю когда тут у нас снимают кино , прям обожаю # сарказм",1,https://drive.google.com/uc?id=1a5RzUlbmXlMDPxtPEhfWN3uoHs5vAyNx,244.jpg
245,"как пятница , народ ? emoji_9",1,https://drive.google.com/uc?id=1frOkS4040cCWoCTgqVzUjtqDjOtRwb1j,245.jpg
246,"я присмотрела себе купальничек за 50 тысяч и вот думаю , то ли мне его купить , то ли месяц не есть emoji_8 в нашей же стране всё идёт по плану emoji_9 emoji_67 и судя по речи президента моя зарплата поднялась в раз 20 emoji_2 emoji_2 emoji_2",1,https://drive.google.com/uc?id=1ATNntNFb8N9NknWsd7Ipn2ypBt4Igiwv,246.jpg
247,"полный лакшери супер курорт emoji_68 emoji_69 emoji_47 : свежайшие овощи , микро-зелень на шведском столе , контактный зоопарк emoji_70 и отличная вечерняя анимация emoji_25 emoji_71 ! первый день отпуска отдохнула по полной ! emoji_13 всем рекомендую . # сарказм",1,https://drive.google.com/uc?id=1jaN5vt19B51VYAQJ5P5Eqsh6_pIbYSwU,247.jpg
248,"не замeчали , что в сказках после описания свадьбы следует : "" вот и сказкe конец "" ? emoji_4",1,https://drive.google.com/uc?id=1iUfzEFJTymivI6nI5EcAQZAdiHR2Y7je,248.jpg
249,"я вот вкалывал 24/7 и заработал целое состояние . состояние депрессии , тревоги и постоянной усталости",1,https://drive.google.com/uc?id=1WF3wYpvQPini8NirywJzPylcBl-scL5j,249.jpg
250,идея для оформления веган кафе,1,https://drive.google.com/uc?id=18RvJn5oPDhBDcHwzi5QD7k37h5KbCx31,250.jpg
251,дыхание маткой вышло на новый уровень emoji_72,1,https://drive.google.com/uc?id=1fDIItjOyjCGnIxJXIRQLoESf4Oe7R6su,251.png
252,"лайфхак для тех , кто на завтра ещё без пары .",1,https://drive.google.com/uc?id=1aLC44NDqfFDVXPfLEm6Q0B1rKj8kz8tM,252.png
253,"я сказала мужу , что нам нужно расстаться .",1,https://drive.google.com/uc?id=1MAiNk_VCMWDlb3meioYHhbph5yvkU2GG,253.png
254,"адам кадыров получил медаль за соревнования , в которых не участвовал",1,https://drive.google.com/uc?id=1Vx4Jc7-S3sptse3-DiD8c4TG6Na16lkW,254.png
255,"на работе царит новогоднее настроение , едва справляюсь с эйфорией .",1,https://drive.google.com/uc?id=1AZPlu1HoywY5YDfwkGBjzN3Do8bFzMsQ,255.png
256,"пошли пивка выпьем . не могу , мне утром на работу . 3 часа спустя : emoji_72",1,https://drive.google.com/uc?id=1mOyWgnWd8VWxvqaqQCklUA1cCjksHr_J,256.png
257,как легко отморозить яйца .,1,https://drive.google.com/uc?id=111wRl3COtwvDhD9u4jYmAuzVYd2a0336,257.png
258,совсем скоро атлант расправит свои плечи .,1,https://drive.google.com/uc?id=1Geniz6zyzdT7M8pD7arr74dkzCh66rwm,258.png
259,"настроение , как у карлсона — пропеллер крутится , а лететь некуда …",1,https://drive.google.com/uc?id=1umXLqJWEVHAANmMB9331qbqriO8A68u0,259.png
260,"нефиг слушать с утреца новости говённые , наполняйте спозаранку стаканы гранёные !",1,https://drive.google.com/uc?id=1aBAT0OLbmqa21E4GeB3psWObNemtMPiT,260.png
261,"- как я вас узнаю ? - вам навстречу будет идти девушка , и вы подумаете — только бы не она ! так вот , это буду я .",1,https://drive.google.com/uc?id=1T3I1w42n1_Jnmp0KnN4LxfqpdPOuy1I-,261.png
262,к новому году готов .,1,https://drive.google.com/uc?id=1oWvNC8_k7lSUpO7gBmkwrE8GD7mgpTpI,262.png
263,смотри на мир счастливыми глазами !,1,https://drive.google.com/uc?id=1Ya0HS2-hkP06EpKd24nxbLacyLTJWDKD,263.png
264,когда на твою деревню положили кольцевую дорогу,1,https://drive.google.com/uc?id=1y_cWFDA25qjDbiqcp32NDo80lS9cvHpR,264.png
265,совместное пускание газов укрепляет отношения .,1,https://drive.google.com/uc?id=1USv3LYLcqnDVtJ9-0y-UvgZDpjJ8IU2L,265.png
266,на украину приехал британский снайпер .,1,https://drive.google.com/uc?id=1gGsqWSnOR-xRJ1EVOCmY7E3bEQcoyEa1,266.png
267,ты меня не поправляй ! я тебе не чулки !,1,https://drive.google.com/uc?id=17szrWhDKwei1XBCkFAP3_epaMRLY8gzx,267.png
268,виктория сикрет,1,https://drive.google.com/uc?id=1RK6X2LdPsBcbq9QD025WMWOvX0PTCZRp,268.png
269,жительница китая три года работала в 16 компаниях и ни разу не появилась в офисе .,1,https://drive.google.com/uc?id=1x1HtX1vbC5az9eM8c0EpSAEFqwHtCQuA,269.png
270,"принимайте всех такими , какие они есть … и успокоительное .",1,https://drive.google.com/uc?id=1pnGIgE-E5-6MrhdazAz2GoZMRJqgxLmL,270.png
271,"если вы ругаетесь матом , поздно ложитесь спать и не любите порядок — может быть , вы просто очень умный .",1,https://drive.google.com/uc?id=1LBcieHRNeyzWD8bsxAAqeJTT73kEUKhN,271.png
272,"когда батя ленивый , но умный .",1,https://drive.google.com/uc?id=1EKv3sUBS9h0YeASnL8SkxlWF8_21NT74,272.png
273,в сша заявили о пропаже у зеленского новогоднего настроения .,1,https://drive.google.com/uc?id=1RLs2PDw2YHemZRWSjnzxFRC9uvVJmNIe,273.png
274,"тебя как звать-то , волкодав ? спать со мной будешь , а то мыши украдут !",1,https://drive.google.com/uc?id=1TEafoMbaIb85k5_mU5oX5G61gZJ0kd3I,274.png
275,как я блокировал входящие в 90 - х .,1,https://drive.google.com/uc?id=1j6tUpWlWWww4UhqZMeikaBffwH9Tnm8p,275.png
276,"кто-то : начинайте свой день с улыбки . я , который в 6 утра еду на работу :",1,https://drive.google.com/uc?id=1G0EZ_ntDIOfk4r7ENxf4ix6kGPod_wzH,276.png
277,"осенью сложно быть демонической женщиной , когда вечно сползают колготки .",1,https://drive.google.com/uc?id=1--mj4aBKUNnrDnhhIXeLURfVfIIYLiFB,277.png
278,"я не боюсь есть после шести , потому что моя бабушка всегда говорила , что бутерброды — это не еда !",1,https://drive.google.com/uc?id=1h2cy5D6iHuDWOSbxkF9FETn8ldAfTO6D,278.png
279,"когда муж ушел к друзьям и сказал , что вернётся до 22:00 . а на часах уже 22:01 :",1,https://drive.google.com/uc?id=1WYGV0Bcr3qBvWWThpN6lBRFPaabtPZEL,279.png
280,работаю в банке охранником …,1,https://drive.google.com/uc?id=13GXc87k84uwOWTVb2sGTwkvYY0IKSs6o,280.png
281,"не обидно , если послали ! обидно , что пойти не в чем ! ! !",1,https://drive.google.com/uc?id=1ztrXmIaYXfTiLXk-bj-lilEoKC7vX-8v,281.png
282,"гражданка рф без билета улетела из сша в париж , спрятавшись в туалете самолета , вернуть её не смогли .",1,https://drive.google.com/uc?id=1KBRAObsrnjw4qnXTn4O82VWBRCvDHIUg,282.png
283,опять они его дома забыли .,1,https://drive.google.com/uc?id=1o3BABscBehYLjEUQljPobQXJsUbWUmY0,283.png
284,когда решил на 8 марта подарить своей девушке дорогой букет .,1,https://drive.google.com/uc?id=1DtArPvp7oEsAMfKWT5yNrlxmnlntYpen,284.png
285,нет ничего крепче хватки ребенка ),1,https://drive.google.com/uc?id=1Qqni0XSjK7NKoNoHV2fSh1Mf7IPTPqI6,285.png
286,πaпa вaм не мaмa,1,https://drive.google.com/uc?id=11mHtjTauaphcTAmmTza75jQ3dshlPnhH,286.jpg
287,γлaвнoе – кpеaтивный пoдхoд,1,https://drive.google.com/uc?id=1yyQLRpgVdabH7V5xCpACCEoJXMCmVNEU,287.jpg
288,спopт - этo не егo,1,https://drive.google.com/uc?id=1aJl_YQiML2NTor766P48ocigegry3Hws,288.jpg
289,тепеpь oн в детдoме ?,1,https://drive.google.com/uc?id=1IhhNycFfymxuW4Supz8H0m46wBlV5ZVm,289.jpg
290,офицера можно узнать по походке .,1,https://drive.google.com/uc?id=1_SEqs3jaCxkWMNH8nzWDURN_dQtWc4y7,290.jpg
